region,hazard,rp,hhid,affected_cat,helped_cat,index,c,c_min,const,dc0,dc0_prv,dc0_pub,dc_net,dc_t,di0_pub,di_prv_t,di_pub_t,di_t,dk0,dk_private,dk_prv_t,dk_public,dw,dw_curr_no_clip,hh_reco_rate,integ,intermed_sf_num,optimal_hh_reco_rate,pc_fee,pcsoc,pcwgt,pov_line,sav_delta,sav_f,sav_i,sav_offset_to,scale_fac_soc,t_exhaust_sav,t_pov_cons,t_pov_inc,t_start_prv_reco,welf_class,wprime_hh,dw_curr,dw_tot
V - Bicol,HU,1000,51723441218,a,helped,1578649,23011.471000000005,15573.959716184301,0.013184322109076241,21161.261891950482,19240.46699463663,1920.7948973138537,19240.56,19240.56,1920.7948973138537,19240.47,0.09,19240.56,66377.0,60352.0,60352.0,6025.0,0.08400922942424362,1182653.1984085625,0.0,6.647994053289321,151659244.04843506,0.015,,0.0,2512.9001,22302.6775,0.0,-7.410960733977845e-12,14730.55,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.864728228168516e-07,1133537.7415140255,2848467104.004369
V - Bicol,HU,1000,51723441456,a,helped,1578651,16520.289000000004,15573.959716184301,0.015560414996296651,15694.089826550437,14269.67296328101,1424.416863269427,14269.74,14269.74,1424.416863269427,14269.67,0.07,14269.74,49228.0,44760.0,44760.0,4468.0,0.08400922942424362,1770587.5123955132,0.0,8.43309976105663,149970561.6812197,0.0050000000000000044,,0.0,3350.53334,22302.6775,0.0,-6.0680349633912556e-12,354.14,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.709486315976871e-07,1133537.7415140255,3797955995.0910444
V - Bicol,HU,1000,51724924105,a,helped,1578660,24435.512000000006,15573.959716184301,0.012794380844623443,23213.404091786048,21106.427581188993,2106.9765105970555,21106.53,21106.53,2106.9765105970555,21106.43,0.1,21106.53,72814.0,66205.0,66205.0,6609.0,0.08400922942424362,1371897.2675006036,0.0,7.94681922098062,158208571.4383332,0.0050000000000000044,,0.0,2389.6661,22302.6775,0.0,-1.5489831639570184e-12,15638.41,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.617989106310406e-07,1133537.7415140255,2708776713.9666295
V - Bicol,HU,1000,51727140764,a,helped,1578672,26653.037000000004,15573.959716184301,0.012250579826295427,25109.969875042498,22830.839132984947,2279.1307420575504,22830.94,22830.94,2279.1307420575504,22830.84,0.1,22830.94,78763.0,71614.0,71614.0,7149.0,0.08400922942424362,1281599.2130295308,0.0,7.753300275377645,32719936.724081155,0.015,,0.0,456.8909195,22302.6775,0.0,2.5295321393059567e-12,17058.65,0.0,0.00779154945544001,10.0,8.150289017341004,10.019267822736055,-1.0,3.0,2.29815833488233e-07,1133537.7415140255,517903101.00829643
V - Bicol,HU,1000,51728250241,a,helped,1578684,21321.818000000003,15573.959716184301,0.013696761064010412,19599.440447644996,17820.513389219883,1778.9270584251126,17820.59,17820.59,1778.9270584251126,17820.51,0.08,17820.59,61478.0,55898.0,55898.0,5580.0,0.08400922942424362,1425853.1595973822,0.0,7.715213331172679,99645759.44042744,0.015,,0.0,1782.62731,22302.6775,0.0,-2.0321522242738865e-12,460.37,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.2119121043079934e-07,1133537.7415140255,2020675334.9386227
V - Bicol,HU,1000,51731019275,a,helped,1578696,35543.438,15573.959716184301,0.01060840957798722,33766.13967618204,30701.156747920566,3064.982928261475,30701.3,30701.3,3064.982928261475,30701.16,0.14,30701.3,105915.0,96301.0,96301.0,9614.0,0.08400922942424362,1223434.6003648574,0.0,8.54715335543115,156585583.47609162,0.0050000000000000044,,0.0,1625.9941599999997,22302.6775,0.0,-3.751665644813329e-12,22747.32,0.0,0.00779154945544001,10.0,8.477842003853539,10.019267822736055,-1.0,3.0,1.492316187588159e-07,1133537.7415140255,1843125747.8413947
V - Bicol,HU,1000,51734190224,a,helped,1578707,26534.660000000007,15573.959716184301,0.012277875692995285,25207.52393953678,22919.46668177387,2288.057257762909,22919.58,22919.58,2288.057257762909,22919.47,0.11,22919.58,79069.0,71892.0,71892.0,7177.0,0.08400922942424362,1341376.925271999,0.0,8.09689701756661,158075960.5330443,0.0050000000000000044,,0.0,2198.78754,22302.6775,0.0,8.100187187665142e-12,16981.83,0.0,0.00779154945544001,10.0,8.169556840077036,10.019267822736055,-1.0,3.0,2.313554364931618e-07,1133537.7415140255,2492408662.16078
V - Bicol,HU,1000,51734190340,a,helped,1578708,26386.436000000005,15573.959716184301,0.012312312462761711,25046.20904857565,22772.816780900117,2273.3922676755333,22772.92,22772.92,2273.3922676755333,22772.82,0.1,22772.92,78563.0,71432.0,71432.0,7131.0,0.08400922942424362,1338870.4898891363,0.0,8.059163327734344,209419351.4758838,0.0049999999999999975,,0.0,2931.71672,22302.6775,0.0,-5.684341886080802e-14,16887.07,0.0,0.00779154945544001,10.0,8.169556840077036,10.019267822736055,-1.0,3.0,2.333076066574832e-07,1133537.7415140255,3323211549.5477066
V - Bicol,HU,1000,51752010154,a,helped,1578726,29757.748,15573.959716184301,0.011593911069771805,28069.32268108704,25521.75885960405,2547.5638214829883,25519.83,25519.83,2547.5638214829883,25519.71,0.12,25519.83,88034.0,80043.0,80043.0,7991.0,0.08400922942424362,1247927.08664607,0.0,7.97719600274788,150743169.17547688,0.005000000000000001,,214.64694526767997,1883.2686949999998,22302.6775,0.0,4.263256414560601e-13,19044.51,0.0,0.00779154945544001,10.0,8.285163776493224,10.019267822736055,-1.0,3.0,1.9480491382902704e-07,1133537.7415140255,2134756143.1943657
V - Bicol,HU,1000,51752011171,a,helped,1578727,16154.961000000001,15573.959716184301,0.01573537287599719,15204.49918764732,13824.714902904687,1379.784284742632,13823.32,13823.32,1379.784284742632,13823.26,0.06,13823.32,47684.0,43356.0,43356.0,4328.0,0.08400922942424362,1691325.4108456438,0.0,7.966015582753686,36289497.50504598,0.005,,152.51230975586785,837.0082730000001,22302.6775,0.0,-1.6768808563938364e-12,346.27,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.870136447867992e-07,1133537.7415140255,948780467.404975
V - Bicol,HU,1000,51763016456,a,helped,1578738,20406.131000000005,15573.959716184301,0.01400069711906529,18354.51031087975,16688.43991530096,1666.070395578788,16688.52,16688.52,1666.070395578788,16688.44,0.08,16688.52,57573.0,52347.0,52347.0,5226.0,0.08400922942424362,1309234.475224561,0.0,6.930407777380094,258388800.88738847,0.015,,0.0,4936.05389,22302.6775,0.0,-1.9042545318370685e-12,442.62,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.430512408027099e-07,1133537.7415140255,5595203378.46212
V - Bicol,HU,1000,51789013372,a,helped,1578744,11623.753000000006,15573.959716184301,0.018550550804911543,11042.418731661402,10040.098539602523,1002.3201920588807,10040.15,10040.15,1002.3201920588807,10040.1,0.05,10040.15,34637.0,31493.0,31493.0,3144.0,0.08400922942424362,1817448.8676415172,0.0,7.2609995261470015,113805259.33071731,0.005000000000000001,,0.0,3613.6518,22302.6775,0.0,1.9895196601282805e-13,249.18,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.979587489906028e-07,1133537.7415140255,4096210699.990093
V - Bicol,HU,1000,52022101247,a,helped,1578769,25055.684000000005,15573.959716184301,0.012635047068258349,23802.55412833974,21642.01852351053,2160.535604829209,21642.12,21642.12,2160.535604829209,21642.02,0.1,21642.12,74662.0,67885.0,67885.0,6777.0,0.08400922942424362,1319040.3432863173,0.0,7.7369934851472335,156139827.25413564,0.0050000000000000044,,0.0,2300.05317,22302.6775,0.0,3.348077370901592e-11,18890.25,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.521393362930812e-07,1133537.7415140255,2607197075.683975
V - Bicol,HU,1000,52022101975,a,helped,1578775,15976.848999999993,15573.959716184301,0.01582283977484658,14179.507711615723,12894.089450044028,1285.4182615716943,12883.94,12883.94,1285.4182615716943,12883.88,0.06,12883.94,44419.0,40387.0,40387.0,4032.0,0.08400922942424362,1301172.9519948743,0.0,6.094549559329068,160450988.70370924,0.0050000000000000044,,1070.2618298076359,3972.8192499999996,22302.6775,0.0,-2.3305801732931286e-12,3.74,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.951802378193155e-07,1133537.7415140255,4503340560.088444
V - Bicol,HU,1000,52022102182,a,helped,1578776,16170.618,15573.959716184301,0.015727753241488656,15261.518873174446,13876.314918182132,1385.2039549923143,13875.65,13875.65,1385.2039549923143,13875.59,0.06,13875.65,47867.0,43522.0,43522.0,4345.0,0.08400922942424362,1725471.064178551,0.0,8.13077625874636,72802455.90117756,0.0050000000000000044,,76.25615605759701,1672.765985,22302.6775,0.0,1.0345502232667059e-11,4.19,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.8630649865975e-07,1133537.7415140255,1896143376.7183843
V - Bicol,HU,1000,52043017174,a,helped,1578784,23204.05700000001,15573.959716184301,0.013129495354201257,21854.023271512804,19870.423960129105,1983.5993113837008,19870.51,19870.51,1983.5993113837008,19870.42,0.09,19870.51,68550.0,62328.0,62328.0,6222.0,0.08400922942424362,1284061.7176711312,0.0,7.248178514169659,130520629.22867322,0.015,,0.0,2094.083385,22302.6775,0.0,4.376943252282217e-12,17495.21,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.8291378861466445e-07,1133537.7415140255,2373722550.7749453
V - Bicol,HU,1000,52083401968,a,helped,1578799,14370.034000000001,15573.959716184301,0.016684035214156245,13651.192946552566,12412.320088301673,1238.8728582508938,12412.38,12412.38,1238.8728582508938,12412.32,0.06,12412.38,42820.0,38934.0,38934.0,3886.0,0.08400922942424362,1815700.9702605712,0.0,8.065554763316497,99649500.11090623,0.0050000000000000044,,0.0,2559.434995,22302.6775,0.0,1.0516032489249483e-12,3.61,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.805148134707351e-07,1133537.7415140255,2901216163.784261
V - Bicol,HU,1000,54110180425,a,helped,1578806,22572.135000000002,15573.959716184301,0.013312011255261286,21443.08474493396,19496.785517033368,1946.2992279005935,19496.88,19496.88,1946.2992279005935,19496.79,0.09,19496.88,67261.0,61156.0,61156.0,6105.0,0.08400922942424362,1464375.476941631,0.0,8.152668577297506,53707585.95950247,0.0049999999999999975,,0.0,878.202287,22302.6775,0.0,6.281197784119286e-12,10803.33,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.9487709636818326e-07,1133537.7415140255,995475436.9984319
V - Bicol,HU,1000,54111809175,a,helped,1578821,25655.271000000008,15573.959716184301,0.012486527914506195,24372.257112821044,22160.075238553687,2212.1818742673577,22160.18,22160.18,2212.1818742673577,22160.08,0.1,22160.18,76449.0,69510.0,69510.0,6939.0,0.08400922942424362,1415838.1548459625,0.0,8.403552852922566,116274498.13915215,0.0049999999999999975,,0.0,1672.765985,22302.6775,0.0,3.069544618483633e-12,12278.96,0.0,0.00779154945544001,10.0,8.381502890173381,10.019267822736055,-1.0,3.0,2.433520954525523e-07,1133537.7415140255,1896143376.7183843
V - Bicol,HU,1000,54112309179,a,helped,1578825,17611.541000000005,15573.959716184301,0.015070626842508582,16676.644162404595,15162.962142081577,1513.682020323017,15163.03,15163.03,1513.682020323017,15162.96,0.07,15163.03,52310.0,47562.0,47562.0,4748.0,0.08400922942424362,1732558.9531642392,0.0,8.52015942223888,137597907.10600868,0.0050000000000000044,,0.0,2893.00859,22302.6775,0.0,1.000444171950221e-11,4.69,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.278622422225454e-07,1133537.7415140255,3279334423.289275
V - Bicol,HU,1000,54114100328,a,helped,1578833,17100.309,15573.959716184301,0.015294244073824894,16055.31198485977,14598.37710009225,1456.9348847675205,14596.51,14596.51,1456.9348847675205,14596.44,0.07,14596.51,50350.0,45780.0,45780.0,4570.0,0.08400922942424362,1664092.7609127213,0.0,8.063814546435525,95652935.94677165,0.0050000000000000044,,203.3497426300252,2089.3948499999997,22302.6775,0.0,-1.6484591469634324e-12,4.24,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.471920382791005e-07,1133537.7415140255,2368407919.400036
V - Bicol,HU,1000,54114100887,a,helped,1578838,19342.307000000004,15573.959716184301,0.014380562025617048,18374.594971216808,16706.93055497635,1667.6644162404596,16707.01,16707.01,1667.6644162404596,16706.93,0.08,16707.01,57636.0,52405.0,52405.0,5231.0,0.08400922942424362,1728419.2038419729,0.0,8.90767246837145,98545711.40648589,0.0050000000000000044,,0.0,1880.45527,22302.6775,0.0,-3.211653165635653e-12,4.86,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.717385425021184e-07,1133537.7415140255,2131567019.773947
V - Bicol,HU,1000,54115210841,a,helped,1578847,28240.762000000006,15573.959716184301,0.011901228408787663,26828.324148324104,24393.298185555104,2435.025962768998,24393.41,24393.41,2435.025962768998,24393.3,0.11,24393.41,84153.0,76515.0,76515.0,7638.0,0.08400922942424362,1376993.3914998726,0.0,8.574939847596823,104642696.88298666,0.0050000000000000044,,0.0,1367.603945,22302.6775,0.0,-8.753886504564434e-12,13516.41,0.0,0.00779154945544001,10.0,8.49710982658957,10.019267822736055,-1.0,3.0,2.1071011484724915e-07,1133537.7415140255,1550230687.1009717
V - Bicol,HU,1000,54116209146,a,helped,1578849,8059.6816,15573.959716184301,0.02227773599879719,7520.8749398638265,6838.634096668532,682.240843195294,6837.28,6837.28,682.240843195294,6837.25,0.03,6837.28,23583.0,21443.0,21443.0,2140.0,0.08400922942424362,1526754.3274940867,0.0,5.079127595015015,67700857.17813028,0.0050000000000000044,,145.24981637045474,3157.2329449999997,22302.6775,0.0,-1.4495071809506044e-11,1.99,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.3820481443582829e-06,1133537.7415140255,3578842701.908975
V - Bicol,HU,1000,54120220461,a,helped,1578855,30674.629000000008,15573.959716184301,0.011419322446730518,29140.610520144415,26495.492634167145,2645.1178859772685,26495.61,26495.61,2645.1178859772685,26495.49,0.12,26495.61,91406.0,83109.0,83109.0,8297.0,0.08400922942424362,1341867.684434547,0.0,8.708841255301403,184000475.63561058,0.0050000000000000044,,0.0,2213.955525,22302.6775,0.0,-3.495870259939693e-12,14681.29,0.0,0.00779154945544001,10.0,8.574181117533696,10.019267822736055,-1.0,3.0,1.8613627644413428e-07,1133537.7415140255,2509602145.6209984
V - Bicol,HU,1000,54121160640,a,helped,1578861,19582.99199999999,15573.959716184301,0.014291916573285187,17734.009767071235,16125.961723577278,1608.0480434939548,16117.14,16117.14,1608.0480434939548,16117.07,0.07,16117.14,55576.0,50532.0,50532.0,5044.0,0.08400922942424362,1366441.1628229332,0.0,7.085842263035323,153486148.28965512,0.0049999999999999975,,932.0196579958606,3037.391015,22302.6775,0.0,-2.0463630789890885e-12,4.68,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.6490635785596996e-07,1133537.7415140255,3442997351.238094
V - Bicol,HU,1000,54121220555,a,helped,1578866,14975.774999999996,15573.959716184301,0.016343134031913606,13041.34766696382,11859.540748400757,1181.8069185630632,11847.47,11847.47,1181.8069185630632,11847.42,0.05,11847.47,40838.0,37131.0,37131.0,3707.0,0.08400922942424362,1215718.1749388247,0.0,5.5130075023193275,129915207.88008812,0.0050000000000000044,,1270.9358486391802,3498.8179849999997,22302.6775,0.0,1.7905676941154525e-12,3.44,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.45652362963306e-07,1133537.7415140255,3966042236.685553
V - Bicol,HU,1000,54121401075,a,helped,1578871,14998.362000000003,15573.959716184301,0.016330823305850745,14247.99428228228,12954.924721534564,1293.0695607477162,12954.98,12954.98,1293.0695607477162,12954.92,0.06,12954.98,44692.0,40636.0,40636.0,4056.0,0.08400922942424362,1807176.879748236,0.0,8.20131699280874,118778168.55658056,0.005000000000000001,,0.0,2922.9654149999997,22302.6775,0.0,-1.0516032489249483e-12,3.77,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.4442022755054e-07,1133537.7415140255,3313291615.042706
V - Bicol,HU,1000,54121401397,a,helped,1578872,19026.693000000007,15573.959716184301,0.014499343551190516,18074.91908682261,16434.353021830564,1640.566064992048,16434.43,16434.43,1640.566064992048,16434.35,0.08,16434.43,56696.0,51550.0,51550.0,5146.0,0.08400922942424362,1736000.4188651796,0.0,8.87344990490939,200906084.64918256,0.0049999999999999975,,0.0,3897.2873149999996,22302.6775,0.0,9.094947017729282e-13,4.78,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.8102637045729676e-07,1133537.7415140255,4417722261.07636
V - Bicol,HU,1000,54131201259,a,helped,1578873,29689.926000000003,15573.959716184301,0.011607145755691056,28204.920391743388,25644.923209099365,2559.9971826440237,25645.04,25645.04,2559.9971826440237,25644.92,0.12,25645.04,88471.0,80441.0,80441.0,8030.0,0.08400922942424362,1356518.3628777827,0.0,8.661463019127261,354010961.28434825,0.0050000000000000044,,0.0,4400.856949999999,22302.6775,0.0,-6.764366844436154e-12,14210.01,0.0,0.00779154945544001,10.0,8.535645472061633,10.019267822736055,-1.0,3.0,1.9547279699671624e-07,1133537.7415140255,4988537447.829302
V - Bicol,HU,1000,54132501087,a,helped,1578874,24341.213,15573.959716184301,0.012819139903887175,22740.584352064652,20676.965203465053,2063.6191485995973,20674.8,20674.8,2063.6191485995973,20674.7,0.1,20674.8,71318.0,64845.0,64845.0,6473.0,0.08400922942424362,1317280.3947839085,0.0,7.615709285836641,85227229.65660912,0.015,,237.2413730543058,1314.31626,22302.6775,0.0,-1.2505552149377763e-12,11650.79,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.633217149837022e-07,1133537.7415140255,1489827084.995561
V - Bicol,HU,1000,54162014127,a,helped,1578879,21693.737999999994,15573.959716184301,0.01357884404061927,18946.96711765601,17228.612844374406,1718.354273281605,17220.38,17220.38,1718.354273281605,17220.3,0.08,17220.38,59384.0,53994.0,53994.0,5390.0,0.08400922942424362,1152066.801068263,0.0,6.287903644965567,165338682.6203975,0.015,,871.4989540596595,3062.1536199999996,22302.6775,0.0,-1.0601297617540695e-11,9.49,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.1296690410429206e-07,1133537.7415140255,3471066698.583797
V - Bicol,HU,1000,54162021275,a,helped,1578885,20510.88300000001,15573.959716184301,0.013964899577909928,19484.989764136997,17716.583242078916,1768.4065220580821,17716.66,17716.66,1768.4065220580821,17716.58,0.08,17716.66,61119.0,55572.0,55572.0,5547.0,0.08400922942424362,1705419.41662024,0.0,9.050746534455877,121550557.14588541,0.0050000000000000044,,0.0,2187.252545,22302.6775,0.0,-5.265121671982342e-12,5.15,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.4042658177880304e-07,1133537.7415140255,2479333309.980104
V - Bicol,HU,1000,54162023318,a,helped,1578887,17494.963000000003,15573.959716184301,0.01512075516965674,16619.897026849096,15111.315872643429,1508.5811542056688,15111.39,15111.39,1508.5811542056688,15111.32,0.07,15111.39,52132.0,47400.0,47400.0,4732.0,0.08400922942424362,1762993.1801889262,0.0,8.641082813303786,124411504.81529537,0.0050000000000000044,,0.0,2624.7032249999997,22302.6775,0.0,9.521272659185342e-13,4.39,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.321459602302885e-07,1133537.7415140255,2975200165.811079
V - Bicol,HU,1000,54189019107,a,helped,1578891,20826.373000000007,15573.959716184301,0.01385872172569421,19784.66564853119,17988.841971092363,1795.8236774388276,17988.92,17988.92,1795.8236774388276,17988.84,0.08,17988.92,62059.0,56426.0,56426.0,5633.0,0.08400922942424362,1700876.5061829465,0.0,9.095794175716964,141476082.95883223,0.0049999999999999975,,0.0,2507.27382,22302.6775,0.0,-3.410605131648481e-12,5.23,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.327204819988148e-07,1133537.7415140255,2842089503.280043
V - Bicol,HU,1000,55113018174,a,helped,1578906,22120.537000000004,15573.959716184301,0.013447209246269512,21014.293186944393,19106.888063188577,1907.405123755815,19106.98,19106.98,1907.405123755815,19106.89,0.09,19106.98,65916.0,59933.0,59933.0,5983.0,0.08400922942424362,1566880.0049820857,0.0,8.635641251065238,62106928.66372045,0.005000000000000001,,0.0,1036.267885,22302.6775,0.0,4.547473508864641e-13,5526.34,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.0395304703202976e-07,1133537.7415140255,1174648757.966416
V - Bicol,HU,1000,55113038002,a,helped,1578908,14638.828000000009,15573.959716184301,0.016530151793640112,13906.555056552299,12644.409496641005,1262.145559911294,12644.47,12644.47,1262.145559911294,12644.41,0.06,12644.47,43621.0,39662.0,39662.0,3959.0,0.08400922942424362,1685298.0322226027,0.0,7.555981545198933,143852262.11571822,0.0049999999999999975,,0.0,3626.937645,22302.6775,0.0,1.2519763004092965e-11,3657.2,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.645995633543923e-07,1133537.7415140255,4111270706.725498
V - Bicol,HU,1000,55155015236,a,helped,1578931,33329.48000000001,15573.959716184301,0.010955084372280688,31662.670011040664,28788.650758047403,2874.0192529932597,28788.78,28788.78,2874.0192529932597,28788.65,0.13,28788.78,99317.0,90302.0,90302.0,9015.0,0.08400922942424362,1177867.1390067034,0.0,7.968408599045911,44189368.19348946,0.0050000000000000044,,0.0,489.348686,22302.6775,0.0,4.746425474877469e-12,28488.87,0.0,0.00779154945544001,10.0,8.073217726396878,10.019267822736055,-1.0,3.0,1.6434526389671673e-07,1133537.7415140255,554695204.341296
V - Bicol,HU,1000,55162407117,a,helped,1578934,33631.27000000001,15573.959716184301,0.010905820914883423,31949.274926009155,29049.43253829682,2899.8423877123337,29049.56,29049.56,2899.8423877123337,29049.43,0.13,29049.56,100216.0,91120.0,91120.0,9096.0,0.08400922942424362,1175265.5262679816,0.0,7.986723546027231,125843097.36897786,0.0049999999999999975,,0.0,1381.0636399999999,22302.6775,0.0,-1.1141310096718371e-11,28746.83,0.0,0.00779154945544001,10.0,8.073217726396878,10.019267822736055,-1.0,3.0,1.621381071081083e-07,1133537.7415140255,1565487759.372739
V - Bicol,HU,1000,55245019214,a,helped,1578968,9961.062500000004,15573.959716184301,0.020039051579893642,9340.642273261177,8492.942085384408,847.7001878767695,8492.98,8492.98,847.7001878767695,8492.94,0.04,8492.98,29299.0,26640.0,26640.0,2659.0,0.08400922942424362,1540769.931832307,0.0,5.698383160419065,142043607.34610766,0.015,,0.0,5331.942735,22302.6775,0.0,-4.718003765447065e-12,2489.17,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.0058691821225714e-06,1133537.7415140255,6043958325.714016
V - Bicol,HU,1000,55245020226,a,helped,1578969,20438.805000000008,15573.959716184301,0.013989501705480798,19416.44687568514,17654.097632141405,1762.3492435437315,17654.18,17654.18,1762.3492435437315,17654.1,0.08,17654.18,60904.0,55376.0,55376.0,5528.0,0.08400922942424362,1596698.8904853596,0.0,8.458859167964462,154661575.71570596,0.0049999999999999975,,0.0,2792.92229,22302.6775,0.0,-7.645439836778678e-12,5106.2,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.422289538326921e-07,1133537.7415140255,3165882824.83078
V - Bicol,HU,1000,55320010205,a,helped,1578974,29740.301000000014,15573.959716184301,0.01159731132635705,28253.05981572586,25688.599375229158,2564.4604404967035,25688.72,25688.72,2564.4604404967035,25688.6,0.12,25688.72,88622.0,80578.0,80578.0,8044.0,0.08400922942424362,1221312.1786035558,0.0,7.80477501657149,142277046.56001648,0.0050000000000000044,,0.0,1765.69774,22302.6775,0.0,1.921307557495311e-11,25420.97,0.0,0.00779154945544001,10.0,7.957610789980691,10.019267822736055,-1.0,3.0,1.9497636097154906e-07,1133537.7415140255,2001485028.396019
V - Bicol,HU,1000,55320016330,a,helped,1578979,31499.260000000002,15573.959716184301,0.011268855761495123,29923.912273289665,27207.70106580186,2716.211207487806,27207.83,27207.83,2716.211207487806,27207.7,0.13,27207.83,93863.0,85343.0,85343.0,8520.0,0.08400922942424362,1199301.2434381312,0.0,7.887501963524033,37672657.93803496,0.005000000000000001,,0.0,441.4244255000001,22302.6775,0.0,1.1368683772161603e-11,26924.46,0.0,0.00779154945544001,10.0,8.015414258188784,10.019267822736055,-1.0,3.0,1.7887492851411625e-07,1133537.7415140255,500371246.3303963
V - Bicol,HU,1000,55334016110,a,helped,1578988,36592.090000000004,15573.959716184301,0.010455297331408405,34762.08378559424,31606.87928788217,3155.2044977120677,31607.03,31607.03,3155.2044977120677,31606.88,0.15,31607.03,109039.0,99142.0,99142.0,9897.0,0.08400922942424362,1142092.2664620983,0.0,8.095726340351392,41429546.354718104,0.0049999999999999975,,0.0,417.87896050000006,22302.6775,0.0,-1.1823431123048067e-11,31277.64,0.0,0.00779154945544001,10.0,8.169556840077036,10.019267822736055,-1.0,3.0,1.4286280629786934e-07,1133537.7415140255,473681573.11139876
V - Bicol,HU,1000,55353215481,a,helped,1579010,30029.967000000015,15573.959716184301,0.011541242548966152,28528.18778193032,25938.860619111543,2589.3271628187745,25938.98,25938.98,2589.3271628187745,25938.86,0.12,25938.98,89485.0,81363.0,81363.0,8122.0,0.08400922942424362,1217559.7460836326,0.0,7.818595220361643,79333433.50740436,0.0050000000000000044,,0.0,975.05093,22302.6775,0.0,8.611777957412414e-12,25668.56,0.0,0.00779154945544001,10.0,7.957610789980691,10.019267822736055,-1.0,3.0,1.9216209176930074e-07,1133537.7415140255,1105257029.0533502
V - Bicol,HU,1000,55649010315,a,helped,1579035,21342.182000000004,15573.959716184301,0.013690225007661632,20274.667599928933,18434.530148095644,1840.1374518332884,18434.61,18434.61,1840.1374518332884,18434.53,0.08,18434.61,63596.0,57824.0,57824.0,5772.0,0.08400922942424362,1580532.4720755334,0.0,8.556257639268928,193597557.6259436,0.005000000000000001,,0.0,3348.03313,22302.6775,0.0,-2.3305801732931286e-12,5331.89,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.207316151568202e-07,1133537.7415140255,3795121912.6943336
V - Bicol,HU,1000,55656116340,a,helped,1579054,28456.072000000007,15573.959716184301,0.011856118193820904,27032.996401282693,24579.160994705973,2453.835406576719,24579.27,24579.27,2453.835406576719,24579.16,0.11,24579.27,84795.0,77098.0,77098.0,7697.0,0.08400922942424362,1236811.9104816357,0.0,7.731293404609308,156603425.39546415,0.0050000000000000044,,0.0,2031.216185,22302.6775,0.0,1.2676082405960187e-11,24323.25,0.0,0.00779154945544001,10.0,7.8998073217726,10.019267822736055,-1.0,3.0,2.0832316902032194e-07,1133537.7415140255,2302460206.871635
V - Bicol,HU,1000,55721017236,a,helped,1579068,19726.898000000005,15573.959716184301,0.01423969201323718,18739.944506871856,17039.124460868636,1700.8200460032213,17039.2,17039.2,1700.8200460032213,17039.12,0.08,17039.2,58782.0,53447.0,53447.0,5335.0,0.08400922942424362,1608978.273383564,0.0,8.374147381448047,141677395.77876383,0.0050000000000000044,,0.0,2650.789465,22302.6775,0.0,3.581135388230905e-12,4928.35,0.0,0.00779154945544001,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.609207087003029e-07,1133537.7415140255,3004769903.3852715
